firstName,lastName,wiId,averageScore,minutesPlayed,role
Souleymane,Camara,26008,14.520000000000003,882,Forward
Nabil,Fekir,28115,67.93,2552,Midfielder
Saphir Sliti,Taïder,20690,6.12,377,Midfielder
Birkir Már,Sævarsson,54451,4.45,720,Defender
Romain,Perraud,301016,0,0,Defender
Nathan,Dyer,77552,5.209999999999999,1305,Midfielder
Tomasz,Jodłowiec,99462,1.7000000000000002,145,Midfielder
Enes,Ünal,274435,36.67000000000001,1689,Forward
Daniele,Baselli,21507,12.21,2596,Midfielder
Andrey,Galabinov,22020,21.29,1113,Forward
Morgan,Amalfitano,25562,3.53,797,Midfielder
Benjamin,Henrichs,258253,9.76,1250,Defender
Ben,Davies,136441,28.940000000000005,2772,Defender
Danny,Simpson,149019,4.79,2312,Defender
George,Thomas,282266,0,0,Forward
Chris,Fáhrich,448127,0.43,95,Midfielder
Sergio,Canales Madrazo,3282,31.500000000000007,1918,Midfielder
Quentin,Othon,26200,0,0,Midfielder
Javier,Ontiveros Parra,408293,3.17,381,Midfielder
Tom,Davies,353236,11.13,1903,Midfielder
Fernando,Navarro i Corbacho,3465,5.8,1042,Defender
Kevin,Akpoguma,134392,21.869999999999994,1685,Defender
Seko,Fofana,134508,26.200000000000003,1913,Midfielder
Charly Junior,Musonda,212651,0.36,34,Midfielder
Óscar David,Romero Villamayor,114055,0.5099999999999999,241,Midfielder
Oriol,Romeu Vidal,7899,21.049999999999997,2904,Midfielder
Grégory,Sertic,25598,6.920000000000001,334,Midfielder
Federico,Viviani,20448,13.4,2487,Midfielder
Ander,Iturraspe Derteano,3414,7.019999999999999,1903,Midfielder
Leo,Weinkauf,253843,0,0,Goalkeeper
Óscar,Melendo Jiménez,450784,10.579999999999998,647,Midfielder
Gianmarco,Ferrari,22270,31.14000000000001,2644,Defender
James,Tomkins,8554,43.76999999999999,2388,Defender
Ante,Ćorić,284470,0,0,Midfielder
Raphaël Adelino José,Guerreiro,28907,20.859999999999996,1411,Defender
Jérôme,Gondorf,17136,3.25,791,Midfielder
Stephane,Omeonga,349102,3.83,731,Midfielder
Gerard,Moreno Balaguero,5400,57.86,3412,Forward
Luca,Rossettini,20776,25.389999999999997,2026,Defender
Törles,Knöll,337656,0,0,Forward
Arnold,Bouka Moutou,29843,0,332,Defender
Ryan,Fraser,62224,21.48,2008,Midfielder
Marouane,Fellaini-Bakkioui,8249,17.23,1064,Midfielder
Aleksandar,Mitrović,128214,10.34,356,Forward
Valère,Germain,134494,49.529999999999994,2096,Forward
Franco,Zuculini,3736,3.1300000000000003,321,Midfielder
Federico,Bonazzoli,239298,2.1500000000000004,145,Forward
Àngel,Rangel Zaragoza,77541,0.27999999999999997,156,Defender
Antonio,Montoro Rodríguez,302548,0,0,Defender
Hirving Rodrigo,Lozano Bahena,295156,9.55,317,Forward
Adrián,Marín Gómez,286994,0.54,232,Defender
Alessandro,Bastoni,405597,1.15,77,Defender
Marcos Paulo,Mesquita Lopes,135913,59.41,2555,Midfielder
Ayoub,El Kaabi,552555,0.25,74,Forward
László,Bénes,282194,0,37,Midfielder
Connor,Mahoney,276059,0,0,Midfielder
Lassana,Diarra,3315,5.069999999999999,609,Midfielder
Alban,Lafont,404213,0,0,Goalkeeper
Daniele,Gasparetto,21500,0,0,Defender
Tiago Manuel,Dias Correia,32601,5.67,358,Midfielder
Keita,Baldé Diao,256480,36.64,1609,Forward
Saliou,Ciss,54313,0.84,145,Defender
José Luis,Palomino,86366,17.400000000000006,1967,Defender
Mehdi,Abeid,7986,16.69,1149,Midfielder
Juan Guillermo,Cuadrado Bello,20751,36.07,1680,Midfielder
João,Miranda de Souza Filho,3431,38.989999999999995,3178,Defender
Sidnei Rechel,da Silva Júnior,32577,24.29,1780,Defender
Fabio,Pisacane,22732,14.66,1978,Defender
Anthony,Gonçalves,26285,2.66,1739,Midfielder
Emmanuel Okyere,Boateng,338201,21.459999999999997,1258,Forward
Abdullah,Al Khaibari,487023,0,0,Midfielder
Rémy,Vercoutre,25384,0,0,Goalkeeper
Iago,Herrerín Buisán,4476,0,0,Goalkeeper
Jonathan ,de Guzmán,3535,1.7000000000000002,1087,Midfielder
Vicente,Guaita Panadero,3267,0,0,Goalkeeper
Efkan,Bekiroglu,379216,0,0,Forward
Johannes,Eggestein,366203,0,74,Forward
Keisuke,Honda,101592,3.8699999999999997,38,Midfielder
Max ,Meyer,134369,15.099999999999996,1731,Midfielder
Jan,Oblak,70273,0,0,Goalkeeper
Federico Julián,Fazio,3463,48.309999999999995,2955,Defender
Balázs,Dzsudzsák,101690,4.32,360,Midfielder
Vitja,Valenčič,345817,0,0,Midfielder
Thomas,Delaney,55990,42.43,3167,Midfielder
Mikel,Oyarzabal Ugarte,355599,58.39,2784,Midfielder
Pedro Eliezer,Rodríguez Ledesma,3360,33.87,1510,Forward
Alberto,López Jiménez,470756,0.18,43,Defender
Sabri,Toufiqui,288415,0,0,Midfielder
Alan,Dzagoev,101590,0.38999999999999996,42,Midfielder
Phil,Foden,447205,0.66,44,Midfielder
Timo,Werner,173214,65.72999999999998,2755,Forward
Cristian,Portugués Manzanera,3287,52.88,3008,Midfielder
Zinédine,Machach,288423,0.52,193,Midfielder
Artur,Jędrzejczyk,99381,2.61,600,Defender
Dominik,Maroh,15122,17.84,914,Defender
Stipe,Perica,234533,4.99,925,Forward
Mickaël,Cuisance,404219,7.239999999999999,1194,Midfielder
Carlos,Calderón López,329026,0,0,Midfielder
Francesco,Magnanelli,22162,18.89,2511,Midfielder
Marcos ,Alonso Mendoza,8032,23.819999999999997,2860,Defender
Maya,Yoshida,703,35.78999999999999,2412,Defender
Mike,Frantz,15131,13.790000000000003,1043,Midfielder
Peter,Crouch,8747,36.7,1548,Forward
Nereo,Champagne,86350,0,0,Goalkeeper
Antonín,Barák,265172,59.67000000000001,2715,Midfielder
José Rodolfo,Pires Ribeiro,41904,0,0,Defender
Harry,Winks,240070,5.2299999999999995,758,Midfielder
Karim,Azamoum,28866,9.59,2312,Midfielder
Angelo,Fulgini,256992,20.26,1505,Midfielder
Lukas,Lerager,56441,34.509999999999984,3286,Midfielder
Jérôme,Boateng,14716,33.13,2332,Defender
Jonathan,Martins-Pereira,25526,5.71,1137,Defender
Daniel,Didavi,15129,30.829999999999995,2248,Midfielder
Youssouf,Sabaly,28529,35.910000000000004,3348,Defender
Pedro Pablo,Hernández,269060,29.28,1805,Midfielder
Filip,Starzyński,99634,0,0,Midfielder
Maxime,Sivis,426771,0,0,Midfielder
Mattéo,Ahlinvi,501205,0,0,Defender
Ryan,Kent,343729,2.87,240,Midfielder
Marcel,Benger,372316,0,0,Midfielder
Vincent,Sierro,373636,0,214,Midfielder
William Vitved,Kvist Jørgensen,14744,0.24,36,Midfielder
Alexandre,Lacazette,25413,64.32999999999998,2211,Forward
Roman Petrovich,Neustädter,15022,0.74,126,Defender
Simon,Francis,9279,19.33,2751,Defender
Ross,Barkley,8246,3.3100000000000005,129,Midfielder
Aymen,Abdennour,25784,6.2299999999999995,496,Defender
André,Hahn,15877,16.51,1333,Forward
Farid,Boulaya,209014,1.34,155,Midfielder
Juraj,Kucka,21285,4.41,360,Midfielder
Adam,Smith,8460,11.620000000000001,2058,Defender
Sergio,García De La Fuente,3816,48.18,1585,Forward
Anas,Ouahim,337799,0,18,Midfielder
Ioritz,Landeta Batiz,523328,0,0,Goalkeeper
Danilo Fernando,Avelar,105523,4.870000000000001,1728,Defender
Gautier,Lloris,231166,0,0,Defender
Karim,Guédé,14992,0,53,Forward
Alberto,Brignoli,21415,0,0,Goalkeeper
Dominik,Kaiser,15810,0,256,Midfielder
Godfred,Donsah,295273,19.05,1779,Midfielder
Lukáš,Zima,137041,0,0,Goalkeeper
Iván,López Álvarez,254189,11.91,1747,Forward
Raúl,Albiol Tortajada,3300,48.150000000000006,2742,Defender
Louis Jordan ,Beyer,504037,0,0,Defender
Kwang-Song,Han,404209,1.33,244,Forward
Idriss,Saadi,26327,10.89,868,Forward
Bruno,Martella,22185,15.61,2619,Defender
Dimitri ,Payet,25714,53.400000000000006,2863,Midfielder
William,Silva de Carvalho,37762,7.030000000000001,876,Midfielder
Lemouya,Goudiaby,470517,0,82,Midfielder
Philipp,Lienhart,255732,10.180000000000001,851,Defender
Miiko Martín,Albornoz Inola,50800,9.65,700,Defender
Paul,Dummett,7978,7.61,1588,Defender
Alexander,Meier,15254,0,0,Forward
Yeni Atito,N'Gbakoto,25741,6.0,566,Forward
Anga Dedryck,Boyata,8034,4.53,270,Defender
Przemysław,Tytoń,99,0,0,Goalkeeper
Pascal,Groß,15526,43.629999999999995,2936,Midfielder
Aaron,Ramsdale,433506,0,0,Goalkeeper
Flavien,Tait,209209,38.17,2253,Midfielder
Cristian Eduardo,Zapata Valencia,3531,13.090000000000002,990,Defender
Guilherme Antonio,Arana Lopes,336371,0.49,192,Defender
Zlatan,Ibrahimović,20420,2.6,371,Forward
Darko,Brašanac,127928,10.22,1175,Midfielder
Patrik,Carlgren,51188,0,0,Goalkeeper
Isaac,Cofie,22158,2.09,573,Midfielder
Daler,Kuzyaev,220971,2.0500000000000003,303,Midfielder
Fernando José,Torres Sanz,7908,17.98,898,Forward
Claudio Ariel,Yacob,86308,4.12,900,Midfielder
Yacine,Adli,472194,0.41000000000000003,7,Midfielder
Alireza,Jahanbakhsh,79381,0.22999999999999998,168,Forward
Milot,Rashica,239191,3.91,373,Forward
Marcus,Coco,330387,16.88,1564,Midfielder
Rubén,Sobrino Pozuelo,134249,34.559999999999995,1428,Forward
Michel,Vorm,77536,0,0,Goalkeeper
Anthony,Ribelin,302908,1.11,90,Midfielder
Unai,Bustinza Martínez,6365,28.589999999999993,1626,Defender
Ivan,Perišić,14812,94.28,4334,Midfielder
Oussama,Tannane,1751,15.419999999999998,771,Forward
Eneko,Bóveda Altube,4086,7.980000000000001,1191,Defender
Andre,Gray,10663,25.180000000000003,1419,Forward
Krisztián,Németh,354,0.86,108,Forward
Charlison,Benschop,91,2.41,170,Forward
Farès,Bahlouli,245807,1.9799999999999998,299,Midfielder
Gabriele,Gori,405607,0,0,Forward
Keshi,Anderson,399708,0,0,Forward
Yann,Bodiger,229140,0.31999999999999995,219,Midfielder
Moustapha Elhadji,Diallo,25939,32.540000000000006,1357,Midfielder
Marcel,Tisserand,149091,6.25,1237,Defender
Harry,Arter,9283,6.23,953,Midfielder
Marco,Richter,337960,8.1,643,Forward
Glyn Oliver,Myhill,8096,0,0,Goalkeeper
Jorge,Resurrección Merodio,3443,26.46,3012,Midfielder
Dennis,Aogo,14885,15.72,1939,Defender
Erik,Lamela,20441,13.600000000000001,822,Midfielder
Jessy,Benet,240225,0,0,Midfielder
Willian,Borges da Silva,105333,54.269999999999996,2210,Midfielder
Richard,Keogh,8764,1.2,180,Defender
Cheikh,N'Doye,27412,0.03,37,Midfielder
Ryder,Matos Santos,20949,15.430000000000001,1148,Forward
Victor,Pastrana Carrasco,359844,0,0,Midfielder
Iuri José ,Picanço Medeiros,70974,14.759999999999998,630,Forward
Levin Mete,Öztunali,223560,24.610000000000003,1754,Midfielder
Roque,Mesa Quevedo,4365,9.15,1098,Midfielder
Sabin,Merino Zuloaga,167119,5.000000000000002,350,Forward
Jordan Zacharie,Lukaku Menama Mokelenge,37745,9.66,1401,Defender
Ismaël Tiémoko,Diomandé,25859,7.719999999999999,742,Midfielder
Jérôme,Prior,229078,0,0,Goalkeeper
Matias Ezequiel,Schelotto,20855,7.489999999999999,1291,Defender
Darren,Randolph,62071,0,0,Goalkeeper
Andros,Townsend,8471,40.78,3125,Midfielder
Tiago Daniel,Rodrigues Dias,343273,0,0,Forward
Felipe,Trevizan Martins,38082,5.2,458,Defender
Assane,Dioussé El Hadji,364644,7.62,1349,Midfielder
Riccardo,Meggiorini,21119,3.32,753,Forward
Nicolas Louis Marcel,Cozza,477744,6.23,577,Defender
Bakary,Koné,25392,21.12,2462,Defender
Florentin,Pogba,26085,3.02,322,Defender
Imanol,Agirretxe Arruti,3681,1.78,171,Forward
Erik,Pieters,107,9.160000000000002,2720,Defender
Saman,Ghoddos,53562,0,28,Forward
Robert,Green,8544,0,0,Goalkeeper
Max,Kruse,16025,41.24,2449,Forward
Adrián,López Álvarez,3451,46.54,2347,Forward
Adam,Ounas,300830,2.06,87,Forward
Alexander,Szymanowski,4683,12.049999999999999,1064,Midfielder
Ivan,Radovanović,21564,39.709999999999994,3143,Midfielder
Francisco,Alcácer García,3291,27.22,634,Forward
Junior,Stanislas,8959,25.72,1284,Midfielder
Manuel,Agudo Durán,70125,49.63000000000001,1849,Forward
Linton,Maina,448215,5.390000000000001,27,Midfielder
Valère,Pollet,436250,0,0,Midfielder
Bruno,González Cabrera,5677,17.889999999999997,1530,Defender
Beram,Kayal,61961,3.3299999999999996,687,Midfielder
Filip,Vaško,406132,0,0,Defender
Oscar,Hiljemark,51145,9.54,1301,Midfielder
Ludovic Lamine,Sané,25589,11.489999999999998,786,Defender
Didier ,Ndong,242492,0,0,Midfielder
Pierrick,Capelle,27646,25.09,1891,Midfielder
Mason,Holgate,355937,10.059999999999999,1182,Defender
Paul,Jaeckel,391643,1.15,270,Defender
Ádám,Nagy,299557,5.800000000000001,982,Midfielder
Andrea,Ranocchia,20519,7.86,600,Defender
Stef,Peeters,38015,3.26,1098,Midfielder
Pedro Miguel,Braga Rebocho,135901,15.83,1721,Defender
Gareth,McAuley,8362,9.1,788,Defender
Guilherme,Costa Marques,70834,16.03,926,Midfielder
Florian,Escales,228936,0,0,Goalkeeper
Matthias,Ginter,14991,41.35000000000001,3060,Defender
Aziz,Bouhaddouz,15727,0,0,Forward
Alexandros,Katranis,347277,0,0,Defender
Dylan,Mboumbouni,256933,0,0,Defender
Sebastian,Rudy,15811,19.89,1515,Midfielder
Daniel,Pavlovic,49979,0.3,842,Defender
Luca,Mazzitelli,292310,10.16,1002,Midfielder
Róbert,Mak,15142,6.58,260,Forward
Jordon,Mutch,8111,0,0,Midfielder
Philipp,Max,221411,21.950000000000003,2960,Defender
Michele,Rigione,21730,0,27,Defender
Florian,Le Joncour,328021,0,0,Defender
Amir,Abrashi,49982,5.779999999999999,1122,Midfielder
Tyrese,Campbell,399514,1.1900000000000002,62,Forward
Hernani,Azevedo Júnior,134797,1.9799999999999998,540,Midfielder
Aníbal Cesis,Godoy,86414,0.71,243,Midfielder
Leonardo,Bittencourt,15317,20.849999999999998,1613,Midfielder
Jimmy,Briand,25411,46.82,3212,Forward
Djibril,Sidibé,26196,35.6,2247,Defender
Anderson,Santamaría Bardales,115353,1.04,134,Defender
Joel,Ward,8221,7.160000000000001,1616,Defender
Emmanuel Delan Junior,Latte Lath,448332,0,0,Forward
Alexander,Alegría Moreno,6914,2.97,632,Forward
Danny,Latza,16303,22.06,2354,Midfielder
Ali Adnan Kadhim,Al Tameemi,131184,13.23,1659,Defender
Christian,Fráchtl,396887,0,0,Goalkeeper
Alexander,Schwolow,19525,0,0,Goalkeeper
Oluwatosin,Adarabioyo,283145,0,0,Defender
Gerónimo Gastón,Poblete,86486,11.27,1644,Midfielder
Issa,Diop,286380,28.970000000000013,3060,Defender
Mario,Gavranović,15199,1.67,113,Forward
Branimir,Hrgota,51689,2.16,189,Forward
Cédric Ricardo,Alves Soares,70389,15.879999999999999,3500,Defender
Luciano,Vietto,86307,20.5,771,Forward
Darío,Poveda Romera,400564,0,0,Forward
Sam,Morsy,11270,0,40,Midfielder
Yannick,Cahuzac,25764,18.65,1515,Midfielder
Fallou,Diagne,14990,30.05999999999999,2322,Defender
Leon-Aderemi,Balogun,16443,19.889999999999997,1475,Defender
Alessandro,Bellemo,270034,0,0,Midfielder
Raheem Shaquille,Sterling,11066,110.99999999999999,3242,Forward
Silvan,Widmer,50069,13.4,1586,Defender
Samuel ,Castillejo Azuaga,134174,41.6,2075,Midfielder
José Leonardo,Ulloa,4255,1.53,262,Forward
Marcel Julian,Lizak,508686,0,0,Goalkeeper
Tyronne,Ebuehi,332821,0.16999999999999998,44,Defender
Serhiy,Sydorchuk,105503,0,166,Midfielder
Luke,Garbutt,9939,0,0,Defender
Kane,Wilson,442310,0,0,Defender
Paweł,Jaroszyński,269188,1.55,807,Defender
Olarenwaju Ayoba,Kayode,50272,3.56,344,Forward
Jonathan,Delaplace,38236,7.59,571,Midfielder
Michael,Gregoritsch,65180,57.089999999999996,2535,Forward
Lamine,Gassama,26022,0,90,Defender
Férébory,Doré,26268,0,0,Forward
Alphonse,Aréola,25418,0,0,Goalkeeper
Karim,El Ahmadi Al Aroos,142,0.6799999999999999,266,Midfielder
Maxime,Lopez,280115,11.830000000000002,1365,Midfielder
Roman,Bárki,49968,0,0,Goalkeeper
Massimo,Gobbi,20495,13.490000000000002,2049,Defender
Romain,Saïss,26226,3.12,180,Midfielder
Josh,Tymon,415748,0.13,163,Defender
Theo ,Walcott,7879,23.39,1186,Forward
Jonathan,Calleri,228902,32.41,3109,Forward
Kevin,De Bruyne,38021,129.43000000000004,4074,Midfielder
Diego,Alende López,372515,0,0,Defender
Carlos Isaac,Muñoz Obejero,396484,0,64,Defender
Jorge,Meré Pérez,275384,23.869999999999997,1890,Defender
Joel,Pohjanpalo,35477,0.6200000000000001,70,Forward
Gabriel,Barbosa Avelino,485450,0,0,Forward
Abdoulaye,Bamba,26368,6.1,1533,Defender
Ali,Gabr,198120,1.8900000000000001,270,Defender
Antonio,Latorre Grueso,326535,6.14,760,Defender
Nenad,Tomović,20748,21.86,2439,Defender
Jordan,Ferri,25403,15.059999999999999,603,Midfielder
Connor,Roberts,386197,0.04,268,Defender
Bertrand Isidore,Traoré,142755,58.65999999999999,2277,Forward
Íñigo,Martínez Berridi,3671,38.12,2496,Defender
Raúl Alonso,Jiménez Rodríguez,112392,0.31,54,Forward
Brahim,Abdelkader Diaz,404397,1.5599999999999998,36,Midfielder
Eric ,Dier,210044,46.21000000000001,3381,Midfielder
Robin,Hack,373350,1.78,65,Midfielder
Christian,Dell'Orco,267185,2.4800000000000004,416,Defender
Steve,Mounié,214654,36.120000000000005,1847,Forward
Joel,Pereira Castro,237020,0,0,Goalkeeper
Nathaniel,Clyne,8392,1.39,264,Defender
Bassem ,Srarfi,408827,12.220000000000002,845,Midfielder
Artem,Dzyuba,101669,9.989999999999998,603,Forward
Ervin,Taha,404227,1.17,28,Forward
Álvaro,Odriozola Arzallus,278289,24.060000000000002,2911,Defender
Stefano,Ciavattini,347014,0,0,Defender
Tomoaki,Makino,94630,0.9299999999999999,90,Defender
Wylan,Cyprien,228983,11.589999999999998,944,Midfielder
Joseba,Zaldúa Bengoetxea,6281,12.689999999999998,2593,Defender
Joseph Alfred,Duncan,22383,21.060000000000002,1960,Midfielder
Rubén ,Rochina Naixes,8213,2.12,141,Midfielder
Rafael ,de Andrade Bittencourt Pinheiro,21299,0,0,Goalkeeper
Giovanni,Navarro Solé,422521,0,0,Forward
Pedro León,Sánchez Gil,4014,5.21,929,Midfielder
Santiago Lionel,Ascacíbar,413737,13.520000000000001,2414,Midfielder
Rodrigo Javier,de Paul,213948,33.319999999999986,2323,Midfielder
Matt,Butcher,365718,0,0,Midfielder
Yaya,Sanogo,25517,28.200000000000003,1474,Forward
Almamy,Touré,149101,19.410000000000004,1229,Defender
Arthur,Masuaku,26499,22.86,1877,Defender
Benito Nicolas,Viola,22695,20.32,1857,Midfielder
Michael,Lang,49977,0,100,Defender
Geoffrey,Kondogbia,25623,42.18,2629,Midfielder
Sergi,Samper Montaña,5907,0.48,145,Midfielder
Nabil,Dirar,149074,1.1,180,Midfielder
Jon,Flanagan,7956,0,0,Defender
Eden,Massouema,373817,1.41,182,Midfielder
Daryl,Janmaat,160,15.049999999999999,1810,Defender
Matías,Vecino Falero,116349,45.83,2625,Midfielder
Francisco,Feuillassier Ábalo,461173,0,0,Midfielder
Carlo,Pinsoglio,21128,0,0,Goalkeeper
Stephen,Ward,8433,12.259999999999998,2732,Defender
Alexandr,Samedov,101699,0.1,379,Midfielder
Romelu,Lukaku Menama,7905,116.28999999999998,3732,Forward
Benito,Ramírez del Toro,287003,0.97,163,Midfielder
Roberto,Jiménez Gago,3719,0,0,Goalkeeper
Pasquale,Giannotti,527518,0,0,Midfielder
Luigi,Sepe,22817,0,0,Goalkeeper
Ezequiel,Ponce Martínez,284322,13.580000000000004,1045,Forward
Roman,Zozulya,105380,1.4200000000000002,174,Forward
Lacina,Traoré,101795,18.430000000000003,762,Forward
Eliseu,Pereira dos Santos,3570,0,210,Defender
Jordan,Tell,278513,1.3,84,Forward
Adrián,Diéguez Grande,364870,1.2,438,Defender
Sébastien,Corchia,25452,6.460000000000001,822,Defender
Kevin,Lasagna,333913,42.45,2140,Forward
Edoardo,Goldaniga,246059,4.43,1158,Defender
Robert,Zulj,65207,0.5700000000000001,206,Midfielder
Saša,Lukić,237269,16.64,995,Midfielder
Jairo,Samperio Bustara,3708,5.0,580,Midfielder
Jemerson,de Jesus Nascimento,263766,42.71000000000001,2926,Defender
Marco,Sportiello,23705,0,0,Goalkeeper
Adolfo Abdiel,Machado,125848,0.2,90,Defender
Dominique,Heintz,16843,30.0,2790,Defender
Mats ,Hummels,14795,38.35999999999999,2783,Defender
Dennis,Geiger,367621,9.53,1594,Midfielder
David,Zurutuza Veillet,3680,20.119999999999997,2248,Midfielder
Andrew,Surman,8351,24.78,1839,Midfielder
Thibaut,Courtois,3429,0,0,Goalkeeper
Nikola,Kalinić,105376,51.39,1928,Forward
Gil,Bastião Dias,338249,27.74000000000001,1172,Forward
Enrique,García Martínez,3874,29.439999999999998,2460,Forward
Woo-Young,Jung,95490,4.7,128,Midfielder
Luca,Gagliano,546356,0,0,Forward
Wes,Morgan,8488,26.719999999999995,2818,Defender
Emiliano Adrián,Insúa Zapata,70139,14.41,2107,Defender
Alex ,Pritchard,8290,4.790000000000001,1003,Midfielder
Giovanni,Crociata,368642,5.069999999999999,273,Midfielder
Niklas,Stark,173212,36.35,2182,Defender
Vahid,Selimovic,366563,6.78,1071,Defender
João Felipe,Schmidt Urbano,40767,0,0,Midfielder
Sergi,Gómez Solà,3338,39.329999999999984,2659,Defender
Vassilis,Torosidis,92908,0.42000000000000004,860,Defender
Martin,Hinteregger,65075,33.730000000000004,2923,Defender
Oualid,El Hajjam,30320,15.110000000000001,2194,Defender
Jeffrey ,Schlupp,8501,6.79,1740,Defender
Adnan,Januzaj,261127,45.47999999999999,1652,Midfielder
Lucas,Deaux,26314,15.4,1981,Midfielder
Ole,Käuper,286404,0,74,Midfielder
Mamadou,Sissako,231184,0,0,Forward
Lukas,Nmecha,353241,0,0,Forward
Hugo,Mallo Novegil,3827,35.88000000000001,3004,Defender
Simon,Laner,21228,0,0,Midfielder
Daniel,Congré,25786,23.099999999999998,2627,Defender
Christophe,Jallet,25427,8.339999999999998,1173,Defender
Mattia,Perin,21468,0,0,Goalkeeper
Alejandro,Robles García,405972,0.38999999999999996,90,Defender
Taras,Stepanenko,105341,1.4000000000000001,270,Midfielder
Gauthier,Banaziak,352898,0,0,Goalkeeper
Raffael,Caetano de Araújo,15107,39.12,2081,Forward
Hugo,Lloris,25381,0,0,Goalkeeper
Ján,Greguš,82230,0.63,44,Midfielder
Stefan,Kießling,14788,0.49,30,Forward
Renaud,Cohade,26508,30.28999999999999,3300,Midfielder
Jozabed,Sánchez Ruiz,4911,24.330000000000002,1462,Midfielder
Christian,Puggioni,20632,0,0,Goalkeeper
Marc,Roca Junqué,341752,1.95,263,Midfielder
Ewandro Felipe,de Lima Costa,255322,0,0,Forward
Ignazio,Abate,20390,4.07,1050,Defender
Vincent,Kompany,8307,31.839999999999996,1772,Defender
Jack,Wilshere,7873,27.6,1272,Midfielder
Kyle,Lafferty,62001,0.11,211,Forward
Jesse,Lingard,7934,64.88999999999999,2339,Midfielder
Mamadou,Thiam,278515,0,0,Forward
Ilya,Kutepov,103668,4.58,510,Defender
Ángel Martín,Correa,254408,48.76,2267,Forward
Óscar Esau,Duarte Gaitán,125250,14.71,1170,Defender
Andrea,Pinamonti,405608,0,0,Forward
Adama,Traoré,266917,4.8500000000000005,189,Midfielder
Simone,Zaza,22202,32.61999999999999,2175,Forward
Luis Miguel,Quezada Sánchez,217834,0,0,Defender
Ben,Watson,8627,1.6,458,Midfielder
Titas,Krapikas,352868,0,0,Goalkeeper
Mubarak,Wakaso,3538,7.42,1084,Midfielder
Samir,Caetano de Souza Santos,248950,24.710000000000004,2599,Defender
Luca,Seri,546326,0,0,Goalkeeper
Onur,Bulut,145014,0,38,Midfielder
Alexandru Mihăiță,Chipciu,83590,0,108,Midfielder
Karim,Ansarifard,79149,0,164,Forward
Bartosz,Salamon,20723,18.7,1712,Defender
Racine,Coly,326946,4.08,618,Defender
Stephen,Quinn,8658,0,0,Midfielder
Milos,Pantovic,272285,0,0,Forward
Luiz Felipe,Ramos Marchi,376362,9.43,1131,Defender
Mohamed ,Salah Ghaly,120353,115.96999999999997,3102,Forward
Fernando,Marçal de Oliveira,70981,21.720000000000002,1293,Defender
Willi,Orban,15069,34.08999999999999,2200,Defender
Nico,Schulz,18982,15.559999999999999,1768,Midfielder
Roger,Martí Salvador,3937,15.909999999999998,942,Forward
Simon,Terodde,16094,23.9,2101,Forward
Bakery,Jatta,449921,3.4099999999999997,274,Midfielder
Ferdinando,Del Sole,448299,0,0,Forward
Ermin,Bičakčić,15952,6.369999999999999,543,Defender
Pierluigi,Gollini,264084,0,0,Goalkeeper
Eliaquim,Mangala,70085,8.92,635,Defender
Ole Kristian,Selnæs,54380,13.87,2059,Midfielder
Kenan,Kodro,6292,1.35,199,Forward
Francisco Borja,Lasso de la Vega Gayán,263092,0,54,Midfielder
Virgil,van Dijk,370,47.290000000000006,2250,Defender
Cristian David,Pavón,285396,0.13999999999999999,153,Forward
Jasmin,Kurtič,21620,18.17,2079,Midfielder
Eduardo,Expósito Jaén,499843,0.25,86,Midfielder
Lebogang,Phiri,256706,12.06,1020,Midfielder
Florian,Klein,64972,0.73,270,Defender
Lucas,Torreira Di Pascua,333571,18.029999999999998,3485,Midfielder
Christian,Mathenia,18704,0,0,Goalkeeper
Oleg,Ivanov,102083,0,0,Midfielder
Domenico,Berardi,209400,30.740000000000002,2340,Forward
Rúben Miguel,Nunes Vezo,211853,7.249999999999999,1553,Defender
Gianluca,Mancini,346913,5.990000000000001,691,Defender
Michael,Esser,14821,0,0,Goalkeeper
José Paolo,Guerrero González,14909,11.72,208,Forward
Gaëtan,Bussmann,27393,0,0,Defender
Christian,Benteke Liolo,38031,52.970000000000006,2243,Forward
Mario,Götze,14806,26.479999999999997,1813,Midfielder
Gabriel Fernando,de Jesus,340386,62.85000000000001,2073,Forward
Mattia,Aramu,134440,0,0,Forward
Marco,Capuano,21370,17.389999999999993,2121,Defender
Filip,Kostić,127796,29.13,2578,Midfielder
Sergio,Gontán Gallardo,21894,16.2,1199,Midfielder
Gabriel Arturo,Torres Tejada,116997,1.16,73,Forward
Keidi,Bare,286030,0,0,Midfielder
Harry,Kane,8717,104.18999999999998,3896,Forward
Francesco,Vicari,263432,20.82,2918,Defender
Guillermo Alfonso,Maripán Loaysa,224080,17.409999999999997,1516,Defender
Nahitan Michel,Nández Acosta,299618,2.39,294,Midfielder
Lorenzo,Valeau,475573,0,0,Defender
Riccardo,Saponara,21025,33.4,902,Midfielder
Lorenco,Šimić,350569,4.25,314,Defender
Steve,Mandanda,25552,0,0,Goalkeeper
Joaquín,Navarro Jiménez,4272,35.8,2607,Defender
Jonathan,Meier,471945,0,0,Defender
Dean,Whitehead,8745,0.5,52,Midfielder
Maksym,Koval,105587,0,0,Goalkeeper
José Manuel,Rodríguez Benito,213124,22.24,2074,Defender
Milos,Veljkovic,11095,33.60999999999999,2746,Defender
Federico,Chiesa,447804,60.09999999999999,3024,Midfielder
